"resultId","raceId","driverId","constructorId","number","grid","position","positionText","positionOrder","points","laps","time","milliseconds","fastestLap","rank","fastestLapTime","fastestLapSpeed","statusId","team","teamnat"
17097,704,341,6,"2",4,"7","7",7,0,79,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
17099,704,385,6,"4",12,"9","9",9,0,79,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
17113,705,385,6,"8",7,"6","6",6,1,15,"+5:08.6","7981000","\N","\N","\N","\N",1,"Ferrari","Italian"
17116,705,341,6,"7",4,"\N","R",9,0,11,"\N","\N","\N","\N","\N","\N",6,"Ferrari","Italian"
17132,706,385,6,"4",5,"4","4",4,3,76,"+1:15.9","7568700","\N","\N","\N","\N",1,"Ferrari","Italian"
17140,706,425,6,"6",15,"12","12",12,0,58,"\N","\N","\N","\N","\N","\N",5,"Ferrari","Italian"
17147,706,341,6,"8",2,"\N","R",19,0,34,"\N","\N","\N","\N","\N","\N",8,"Ferrari","Italian"
17155,707,385,6,"2",5,"4","4",4,3,109,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
17156,707,345,6,"14",15,"5","5",5,2,109,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
17160,707,396,6,"24",14,"9","9",9,0,106,"\N","\N","\N","\N","\N","\N",14,"Ferrari","Italian"
17176,708,345,6,"14",14,"7","7",7,0,62,"\N","\N","\N","\N","\N","\N",13,"Ferrari","Italian"
17177,708,385,6,"2",7,"8","8",8,0,62,"\N","\N","\N","\N","\N","\N",13,"Ferrari","Italian"
17188,708,375,6,"24",0,"\N","W",19,0,0,"\N","\N","\N","\N","\N","\N",54,"Ferrari","Italian"
17198,709,385,6,"20",7,"10","10",10,0,68,"\N","\N","\N","\N","\N","\N",6,"Ferrari","Italian"
17203,709,341,6,"21",4,"\N","R",15,0,15,"\N","\N","\N","\N","\N","\N",6,"Ferrari","Italian"
17213,710,341,6,"2",4,"2","2",2,6,80,"+53.6","7709000","\N","\N","\N","\N",1,"Ferrari","Italian"
17227,710,385,6,"4",10,"\N","R",16,0,20,"\N","\N","\N","\N","\N","\N",80,"Ferrari","Italian"
17243,711,385,6,"11",9,"\N","R",14,0,12,"\N","\N","\N","\N","\N","\N",5,"Ferrari","Italian"
17246,711,341,6,"10",5,"\N","R",17,0,4,"\N","\N","\N","\N","\N","\N",5,"Ferrari","Italian"
17256,712,385,6,"26",8,"9","9",9,0,55,"\N","\N","\N","\N","\N","\N",12,"Ferrari","Italian"
17262,712,341,6,"24",3,"\N","R",15,0,6,"\N","\N","\N","\N","\N","\N",5,"Ferrari","Italian"
17267,713,341,6,"7",5,"3","3",3,4,80,"+1:20.6","8187600","\N","\N","\N","\N",1,"Ferrari","Italian"
17269,713,385,6,"8",8,"5","5",5,2,78,"\N","\N","\N","\N","\N","\N",12,"Ferrari","Italian"
17290,714,341,6,"7",1,"1","1",1,9,15,"2:12:04.8","7924800","\N","\N","\N","\N",1,"Ferrari","Italian"
17292,714,385,6,"8",4,"3","3",3,4,15,"+4:52.8","8217600","\N","\N","\N","\N",1,"Ferrari","Italian"
17313,715,385,6,"8",7,"1","1",1,9,105,"2:06:18.23","7578230","\N","\N","\N","\N",1,"Ferrari","Italian"
17330,715,341,6,"7",2,"\N","R",18,0,9,"\N","\N","\N","\N","\N","\N",22,"Ferrari","Italian"
17333,716,341,6,"2",1,"1","1",1,9,78,"2:10:51.8","7851800","\N","\N","\N","\N",1,"Ferrari","Italian"
17335,716,385,6,"4",7,"3","3",3,4,77,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
17341,716,375,6,"6",16,"9","9",9,0,77,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
17358,717,341,6,"7",2,"2","2",2,6,110,"+30.5","8228500","\N","\N","\N","\N",1,"Ferrari","Italian"
17367,717,385,6,"8",8,"\N","R",11,0,58,"\N","\N","\N","\N","\N","\N",5,"Ferrari","Italian"
17377,718,341,6,"7",4,"2","2",2,6,65,"+1:08.94","7859260","\N","\N","\N","\N",1,"Ferrari","Italian"
17378,718,385,6,"8",3,"3","3",3,4,65,"+1:09.63","7859950","\N","\N","\N","\N",1,"Ferrari","Italian"
17381,718,345,6,"18",9,"6","6",6,1,64,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
17398,719,341,6,"21",3,"4","4",4,3,100,"+14.1","9723800","\N","\N","\N","\N",1,"Ferrari","Italian"
17405,719,435,6,"20",7,"\N","R",11,0,37,"\N","\N","\N","\N","\N","\N",6,"Ferrari","Italian"
17428,720,341,6,"9",10,"\N","R",9,0,19,"\N","\N","\N","\N","\N","\N",98,"Ferrari","Italian"
17437,720,435,6,"10",3,"\N","R",18,0,7,"\N","\N","\N","\N","\N","\N",98,"Ferrari","Italian"
17441,720,375,6,"11",0,"\N","W",22,0,0,"\N","\N","\N","\N","\N","\N",54,"Ferrari","Italian"
17446,721,341,6,"2",5,"3","3",3,4,79,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
17449,721,375,6,"4",11,"6","6",6,1,78,"\N","\N","\N","\N","\N","\N",12,"Ferrari","Italian"
17481,722,341,6,"16",4,"\N","R",17,0,12,"\N","\N","\N","\N","\N","\N",48,"Ferrari","Italian"
17484,722,375,6,"14",0,"\N","W",20,0,0,"\N","\N","\N","\N","\N","\N",54,"Ferrari","Italian"
17490,723,341,6,"10",5,"2","2",2,6,82,"+25.8","8075400","\N","\N","\N","\N",1,"Ferrari","Italian"
17515,724,341,6,"7",2,"1","1",1,9,15,"2:13:06.8","7986800","\N","\N","\N","\N",1,"Ferrari","Italian"
17534,724,435,6,"8",7,"\N","R",20,0,1,"\N","\N","\N","\N","\N","\N",3,"Ferrari","Italian"
17561,725,385,6,"2",6,"\N","R",18,0,37,"\N","\N","\N","\N","\N","\N",6,"Ferrari","Italian"
17563,725,341,6,"4",1,"\N","R",20,0,16,"\N","\N","\N","\N","\N","\N",5,"Ferrari","Italian"
17581,726,385,6,"24",9,"5","5",5,2,106,"\N","\N","\N","\N","\N","\N",14,"Ferrari","Italian"
17585,726,341,6,"23",3,"9","9",9,0,82,"\N","\N","\N","\N","\N","\N",5,"Ferrari","Italian"
17613,727,385,6,"24",7,"\N","R",13,0,36,"\N","\N","\N","\N","\N","\N",80,"Ferrari","Italian"
17617,727,341,6,"23",2,"\N","D",17,0,19,"\N","\N","\N","\N","\N","\N",2,"Ferrari","Italian"
17628,729,403,6,"1",9,"3","3",3,4,80,"+1:21.1","7943200","\N","\N","\N","\N",1,"Ferrari","Italian"
17629,729,394,6,"2",12,"4","4",4,3,79,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
17635,729,454,6,"3",11,"\N","R",10,0,73,"\N","\N","\N","\N","\N","\N",3,"Ferrari","Italian"
17649,730,403,6,"36",9,"2","2",2,6,100,"+1.3","9991000","\N","\N","\N","\N",1,"Ferrari","Italian"
17650,730,385,6,"38",10,"3","3",3,4,100,"+1:24.1","10073800","\N","\N","\N","\N",1,"Ferrari","Italian"
17654,730,435,6,"40",4,"7","7",7,0,90,"\N","\N","\N","\N","\N","\N",51,"Ferrari","Italian"
17669,730,454,6,"40",0,"\N","W",22,0,0,"\N","\N","\N","\N","\N","\N",54,"Ferrari","Italian"
17674,731,403,6,"9",4,"3","3",3,4,32,"+2:06.5","7778800","\N","\N","\N","\N",1,"Ferrari","Italian"
17675,731,454,6,"12",7,"4","4",4,3,32,"+2:06.6","7778900","\N","\N","\N","\N",1,"Ferrari","Italian"
17684,731,435,6,"10",6,"\N","R",13,0,25,"\N","\N","\N","\N","\N","\N",3,"Ferrari","Italian"
17690,731,394,6,"11",14,"\N","R",19,0,3,"\N","\N","\N","\N","\N","\N",80,"Ferrari","Italian"
17736,733,403,6,"2",12,"\N","R",17,0,47,"\N","\N","\N","\N","\N","\N",5,"Ferrari","Italian"
17751,734,454,6,"3",10,"6","6",6,1,15,"+1:23.8","9609100","\N","\N","\N","\N",1,"Ferrari","Italian"
17755,734,394,6,"2",13,"10","10",10,0,15,"+8:14.7","10020000","\N","\N","\N","\N",1,"Ferrari","Italian"
17763,734,403,6,"1",12,"\N","R",18,0,9,"\N","\N","\N","\N","\N","\N",22,"Ferrari","Italian"
17768,734,385,6,"4",18,"\N","R",23,0,4,"\N","\N","\N","\N","\N","\N",3,"Ferrari","Italian"
17780,735,435,6,"8",10,"4","4",4,3,86,"+58.2","9006600","\N","\N","\N","\N",1,"Ferrari","Italian"
17781,735,394,6,"2",18,"5","5",5,2,86,"+1:31.3","9039700","\N","\N","\N","\N",1,"Ferrari","Italian"
17784,735,385,6,"6",17,"8","8",8,0,84,"\N","\N","\N","\N","\N","\N",12,"Ferrari","Italian"
17787,735,403,6,"10",15,"11","11",11,0,81,"\N","\N","\N","\N","\N","\N",15,"Ferrari","Italian"
17790,735,454,6,"4",11,"14","14",14,0,63,"\N","\N","\N","\N","\N","\N",80,"Ferrari","Italian"
17850,738,386,6,"36",2,"2","2",2,6,100,"+3.6","9953700","\N","\N","\N","\N",1,"Ferrari","Italian"
17851,738,403,6,"38",5,"3","3",3,4,100,"+41.3","9991400","\N","\N","\N","\N",1,"Ferrari","Italian"
17852,738,476,6,"40",6,"4","4",4,3,98,"\N","\N","\N","\N","\N","\N",3,"Ferrari","Italian"
17870,739,476,6,"3",2,"1","1",1,9,75,"2:01:52.1","7312100","\N","\N","\N","\N",1,"Ferrari","Italian"
17871,739,403,6,"1",1,"2","2",2,6,75,"+0.9","7313000","\N","\N","\N","\N",1,"Ferrari","Italian"
17874,739,386,6,"2",3,"5","5",5,2,75,"+22.3","7334400","\N","\N","\N","\N",1,"Ferrari","Italian"
17887,740,403,6,"4",1,"1","1",1,9,30,"2:03:03.8","7383800","\N","\N","\N","\N",1,"Ferrari","Italian"
17888,740,476,6,"2",2,"2","2",2,6,30,"+0.7","7384500","\N","\N","\N","\N",1,"Ferrari","Italian"
17889,740,386,6,"6",5,"3","3",3,4,30,"+19.5","7403300","\N","\N","\N","\N",1,"Ferrari","Italian"
17890,740,482,6,"8",3,"4","4",4,3,30,"+45.6","7429400","\N","\N","\N","\N",1,"Ferrari","Italian"
17913,741,394,6,"50",12,"1","1",1,9,52,"2:14:17.5","8057500","\N","\N","\N","\N",1,"Ferrari","Italian"
17921,741,403,6,"16",1,"9","9",9,0,50,"\N","\N","\N","\N","\N","\N",12,"Ferrari","Italian"
17927,741,386,6,"18",3,"15","15",15,0,40,"\N","\N","\N","\N","\N","\N",51,"Ferrari","Italian"
17932,741,476,6,"20",2,"\N","R",20,0,18,"\N","\N","\N","\N","\N","\N",5,"Ferrari","Italian"
17944,742,476,6,"4",4,"1","1",1,9,75,"2:40:53.6","9653600","\N","\N","\N","\N",1,"Ferrari","Italian"
17945,742,403,6,"2",1,"2","2",2,6,75,"+46.0","9699600","\N","\N","\N","\N",1,"Ferrari","Italian"
17946,742,386,6,"6",2,"3","3",3,4,75,"+46.8","9700400","\N","\N","\N","\N",1,"Ferrari","Italian"
17966,742,394,6,"58",19,"\N","R",23,0,27,"\N","\N","\N","\N","\N","\N",3,"Ferrari","Italian"
17976,743,476,6,"3",5,"2","2",2,6,15,"+21.4","8313800","\N","\N","\N","\N",1,"Ferrari","Italian"
17977,743,403,6,"4",1,"3","3",3,4,15,"+22.5","8314900","\N","\N","\N","\N",1,"Ferrari","Italian"
17982,743,386,6,"5",14,"8","8",8,0,15,"+5:23.1","8615500","\N","\N","\N","\N",1,"Ferrari","Italian"
17991,743,435,6,"6",13,"\N","R",17,0,13,"\N","\N","\N","\N","\N","\N",3,"Ferrari","Italian"
18008,744,403,6,"2",4,"1","1",1,9,43,"2:03:13.0","7393000","\N","\N","\N","\N",1,"Ferrari","Italian"
18021,744,386,6,"6",3,"\N","R",14,0,23,"\N","\N","\N","\N","\N","\N",5,"Ferrari","Italian"
18024,744,454,6,"8",2,"\N","R",17,0,13,"\N","\N","\N","\N","\N","\N",69,"Ferrari","Italian"
18025,744,394,6,"32",6,"\N","R",18,0,13,"\N","\N","\N","\N","\N","\N",5,"Ferrari","Italian"
18034,744,476,6,"4",1,"\N","R",27,0,1,"\N","\N","\N","\N","\N","\N",3,"Ferrari","Italian"
18068,746,477,6,"24",7,"2","2",2,6,80,"+26.3","8295800","\N","\N","\N","\N",1,"Ferrari","Italian"
18071,746,476,6,"30",5,"5","5",5,2,79,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
18074,746,403,6,"26",6,"8","8",8,0,77,"\N","\N","\N","\N","\N","\N",13,"Ferrari","Italian"
18076,746,498,6,"32",11,"10","10",10,0,77,"\N","\N","\N","\N","\N","\N",13,"Ferrari","Italian"
18091,747,403,6,"36",10,"3","3",3,4,100,"+1:01.9","10487400","\N","\N","\N","\N",1,"Ferrari","Italian"
18094,747,386,6,"34",9,"6","6",6,1,70,"\N","\N","\N","\N","\N","\N",123,"Ferrari","Italian"
18096,747,476,6,"38",8,"8","8",8,0,61,"\N","\N","\N","\N","\N","\N",8,"Ferrari","Italian"
18106,747,477,6,"32",0,"\N","F",18,0,0,"\N","\N","\N","\N","\N","\N",81,"Ferrari","Italian"
18150,749,476,6,"2",15,"5","5",5,2,74,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
18151,749,386,6,"3",12,"6","6",6,1,74,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
18156,749,403,6,"1",13,"\N","R",11,0,54,"\N","\N","\N","\N","\N","\N",5,"Ferrari","Italian"
18163,749,456,117,"17",0,"\N","W",18,0,0,"\N","\N","\N","\N","\N","\N",54,"Aston Martin","British"
18170,750,403,6,"24",4,"4","4",4,3,35,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
18175,750,435,6,"22",13,"\N","R",9,0,23,"\N","\N","\N","\N","\N","\N",7,"Ferrari","Italian"
18176,750,476,6,"26",11,"\N","R",10,0,22,"\N","\N","\N","\N","\N","\N",7,"Ferrari","Italian"
18196,751,476,6,"4",5,"11","11",11,0,30,"\N","\N","\N","\N","\N","\N",7,"Ferrari","Italian"
18197,751,403,6,"2",2,"12","12",12,0,29,"\N","\N","\N","\N","\N","\N",7,"Ferrari","Italian"
18202,751,435,6,"6",11,"\N","R",17,0,14,"\N","\N","\N","\N","\N","\N",7,"Ferrari","Italian"
18214,752,476,6,"11",7,"6","6",6,1,75,"\N","\N","\N","\N","\N","\N",12,"Ferrari","Italian"
18215,752,403,6,"10",10,"7","7",7,0,75,"\N","\N","\N","\N","\N","\N",12,"Ferrari","Italian"
18219,752,427,117,"19",21,"11","11",11,0,72,"\N","\N","\N","\N","\N","\N",15,"Aston Martin","British"
18230,752,456,117,"18",13,"\N","R",22,0,46,"\N","\N","\N","\N","\N","\N",38,"Aston Martin","British"
18237,753,476,6,"28",9,"4","4",4,3,55,"+1:58.81","8458840","\N","\N","\N","\N",1,"Ferrari","Italian"
18244,753,403,6,"26",10,"\N","R",11,0,30,"\N","\N","\N","\N","\N","\N",3,"Ferrari","Italian"
18249,754,403,6,"20",1,"1","1",1,8,50,"2:21:09.2","8469200","\N","\N","\N","\N",1,"Ferrari","Italian"
18250,754,386,6,"18",2,"2","2",2,6,50,"+2:27.6","8616800","\N","\N","\N","\N",1,"Ferrari","Italian"
18251,754,435,6,"16",3,"3","3",3,4,49,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
18253,754,476,6,"22",6,"5","5",5,2,48,"\N","\N","\N","\N","\N","\N",12,"Ferrari","Italian"
18290,756,479,6,"50",4,"2","2",2,6,100,"+20.4","10571700","\N","\N","\N","\N",1,"Ferrari","Italian"
18292,756,403,6,"48",5,"4","4",4,3,97,"\N","\N","\N","\N","\N","\N",13,"Ferrari","Italian"
18299,756,554,6,"46",2,"\N","R",11,0,24,"\N","\N","\N","\N","\N","\N",5,"Ferrari","Italian"
18303,756,477,6,"52",15,"\N","R",15,0,1,"\N","\N","\N","\N","\N","\N",4,"Ferrari","Italian"
18350,758,554,6,"1",4,"5","5",5,2,74,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
18351,758,403,6,"3",12,"6","6",6,0,73,"\N","\N","\N","\N","\N","\N",12,"Ferrari","Italian"
18354,758,477,6,"16",15,"9","9",9,0,71,"\N","\N","\N","\N","\N","\N",14,"Ferrari","Italian"
18358,758,479,6,"2",8,"\N","R",13,0,42,"\N","\N","\N","\N","\N","\N",44,"Ferrari","Italian"
18359,758,566,117,"5",10,"\N","R",14,0,25,"\N","\N","\N","\N","\N","\N",5,"Aston Martin","British"
18360,758,456,117,"4",13,"\N","R",15,0,3,"\N","\N","\N","\N","\N","\N",5,"Aston Martin","British"
18361,759,479,6,"24",1,"1","1",1,8,50,"2:01:26.5","7286500","\N","\N","\N","\N",1,"Ferrari","Italian"
18362,759,403,6,"26",3,"2","2",2,6,50,"+27.5","7314000","\N","\N","\N","\N",1,"Ferrari","Italian"
18364,759,482,6,"22",11,"4","4",4,3,50,"+1:47.5","7394000","\N","\N","\N","\N",1,"Ferrari","Italian"
18373,759,554,6,"30",5,"\N","R",13,0,31,"\N","\N","\N","\N","\N","\N",5,"Ferrari","Italian"
18375,759,364,6,"28",12,"\N","R",15,0,19,"\N","\N","\N","\N","\N","\N",21,"Ferrari","Italian"
18388,760,456,117,"2",2,"6","6",6,0,74,"\N","\N","\N","\N","\N","\N",11,"Aston Martin","British"
18396,760,566,117,"4",6,"\N","R",14,0,69,"\N","\N","\N","\N","\N","\N",80,"Aston Martin","British"
18413,761,479,6,"4",1,"1","1",1,9,60,"2:09:31.6","7771600","\N","\N","\N","\N",1,"Ferrari","Italian"
18414,761,364,6,"6",3,"2","2",2,6,60,"+2.9","7774500","\N","\N","\N","\N",1,"Ferrari","Italian"
18415,761,403,6,"5",6,"3","3",3,4,60,"+1:04.8","7836400","\N","\N","\N","\N",1,"Ferrari","Italian"
18426,761,477,6,"17",14,"\N","R",14,0,2,"\N","\N","\N","\N","\N","\N",8,"Ferrari","Italian"
18430,762,364,6,"16",6,"3","3",3,4,61,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
18433,762,456,117,"10",12,"6","6",6,0,59,"\N","\N","\N","\N","\N","\N",13,"Aston Martin","British"
18435,762,566,117,"9",13,"8","8",8,0,58,"\N","\N","\N","\N","\N","\N",14,"Aston Martin","British"
18436,762,479,6,"14",10,"9","9",9,0,57,"\N","\N","\N","\N","\N","\N",15,"Ferrari","Italian"
18441,762,403,6,"15",7,"\N","R",14,0,5,"\N","\N","\N","\N","\N","\N",3,"Ferrari","Italian"
18445,763,403,6,"32",5,"2","2",2,7,72,"+46.7","7492100","\N","\N","\N","\N",1,"Ferrari","Italian"
18447,763,364,6,"36",4,"4","4",4,3,72,"+1:19.6","7525000","\N","\N","\N","\N",1,"Ferrari","Italian"
18448,763,477,6,"34",8,"5","5",5,2,71,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
18449,763,482,6,"38",6,"6","6",6,0,71,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
18453,763,566,117,"26",19,"10","10",10,0,70,"\N","\N","\N","\N","\N","\N",12,"Aston Martin","British"
18459,763,456,117,"24",17,"\N","R",16,0,44,"\N","\N","\N","\N","\N","\N",5,"Aston Martin","British"
18464,763,479,6,"30",2,"\N","R",21,0,0,"\N","\N","\N","\N","\N","\N",8,"Ferrari","Italian"
18467,764,479,6,"2",4,"3","3",3,4,42,"+3:00.9","8136600","\N","\N","\N","\N",1,"Ferrari","Italian"
18470,764,476,6,"4",6,"6","6",6,0,38,"\N","\N","\N","\N","\N","\N",5,"Ferrari","Italian"
18472,764,477,6,"3",11,"\N","R",8,0,23,"\N","\N","\N","\N","\N","\N",7,"Ferrari","Italian"
18476,764,403,6,"5",8,"\N","R",12,0,8,"\N","\N","\N","\N","\N","\N",8,"Ferrari","Italian"
18485,765,577,6,"16",5,"2","2",2,6,80,"+2.7","8376400","\N","\N","\N","\N",1,"Ferrari","Italian"
18486,765,578,6,"20",2,"3","3",3,4,80,"+12.6","8386300","\N","\N","\N","\N",1,"Ferrari","Italian"
18493,765,581,6,"18",3,"\N","R",10,0,0,"\N","\N","\N","\N","\N","\N",86,"Ferrari","Italian"
18495,766,577,6,"34",10,"2","2",2,6,100,"+20.2","10368100","\N","\N","\N","\N",1,"Ferrari","Italian"
18496,766,581,6,"36",9,"3","3",3,4,100,"+38.8","10386700","\N","\N","\N","\N",1,"Ferrari","Italian"
18500,766,476,6,"40",11,"\N","R",7,0,91,"\N","\N","\N","\N","\N","\N",5,"Ferrari","Italian"
18504,766,578,6,"38",6,"\N","R",11,1,47,"\N","\N","\N","\N","\N","\N",48,"Ferrari","Italian"
18529,767,578,6,"5",6,"5","5",5,2,74,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
18531,767,577,6,"6",12,"7","7",7,0,73,"\N","\N","\N","\N","\N","\N",12,"Ferrari","Italian"
18539,767,581,6,"4",10,"\N","R",15,0,32,"\N","\N","\N","\N","\N","\N",6,"Ferrari","Italian"
18577,769,578,6,"16",1,"2","2",2,7,24,"+20.7","5847000","\N","\N","\N","\N",1,"Ferrari","Italian"
18581,769,482,6,"20",6,"6","6",6,0,23,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
18589,769,577,6,"18",2,"\N","R",14,0,5,"\N","\N","\N","\N","\N","\N",3,"Ferrari","Italian"
18590,769,581,6,"14",4,"\N","R",15,0,5,"\N","\N","\N","\N","\N","\N",25,"Ferrari","Italian"
18595,770,578,6,"4",1,"1","1",1,9,50,"2:03:21.3","7401300","\N","\N","\N","\N",1,"Ferrari","Italian"
18597,770,476,6,"6",21,"3","3",3,4,50,"+59.7","7461000","\N","\N","\N","\N",1,"Ferrari","Italian"
18599,770,581,6,"42",4,"5","5",5,2,50,"+5:24.9","7726200","\N","\N","\N","\N",1,"Ferrari","Italian"
18613,770,577,6,"2",2,"\N","R",19,0,9,"\N","\N","\N","\N","\N","\N",3,"Ferrari","Italian"
18616,771,581,6,"1",6,"1","1",1,8,75,"2:09:04.2","7744200","\N","\N","\N","\N",1,"Ferrari","Italian"
18617,771,578,6,"2",4,"2","2",2,7,75,"+24.2","7768400","\N","\N","\N","\N",1,"Ferrari","Italian"
18625,771,476,6,"3",11,"\N","R",10,0,59,"\N","\N","\N","\N","\N","\N",5,"Ferrari","Italian"
18639,772,476,6,"4",5,"4","4",4,3,15,"+6:16.3","8851300","\N","\N","\N","\N",1,"Ferrari","Italian"
18644,772,403,6,"23",10,"9","9",9,0,15,"+7:45.5","8940500","\N","\N","\N","\N",1,"Ferrari","Italian"
18647,772,578,6,"3",1,"\N","R",12,0,11,"\N","\N","\N","\N","\N","\N",8,"Ferrari","Italian"
18648,772,581,6,"2",4,"\N","R",13,0,10,"\N","\N","\N","\N","\N","\N",3,"Ferrari","Italian"
18663,773,578,6,"24",2,"2","2",2,7,50,"+5:12.75","8200550","\N","\N","\N","\N",1,"Ferrari","Italian"
18666,773,476,6,"22",6,"5","5",5,2,49,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
18678,774,578,6,"14",3,"2","2",2,6,70,"+24.2","7452000","\N","\N","\N","\N",1,"Ferrari","Italian"
18679,774,403,6,"18",7,"3","3",3,5,70,"+28.3","7456100","\N","\N","\N","\N",1,"Ferrari","Italian"
18692,774,482,6,"20",5,"\N","R",16,0,4,"\N","\N","\N","\N","\N","\N",22,"Ferrari","Italian"
18695,774,476,6,"16",6,"\N","R",19,0,0,"\N","\N","\N","\N","\N","\N",3,"Ferrari","Italian"
18699,775,578,6,"6",1,"2","2",2,6,53,"+1:24.7","7839800","\N","\N","\N","\N",1,"Ferrari","Italian"
18700,775,403,6,"4",5,"3","3",3,4,53,"+1:25.5","7840600","\N","\N","\N","\N",1,"Ferrari","Italian"
18718,775,482,6,"2",6,"\N","R",21,0,29,"\N","\N","\N","\N","\N","\N",3,"Ferrari","Italian"
18727,776,606,6,"20",10,"5","5",5,1,98,"\N","\N","\N","\N","\N","\N",12,"Ferrari","Italian"
18728,776,607,6,"18",11,"6","6",6,0,98,"\N","\N","\N","\N","\N","\N",12,"Ferrari","Italian"
18731,776,573,6,"26",12,"9","9",9,0,91,"\N","\N","\N","\N","\N","\N",19,"Ferrari","Italian"
18733,776,608,6,"14",4,"\N","R",11,0,75,"\N","\N","\N","\N","\N","\N",36,"Ferrari","Italian"
18734,776,578,6,"16",7,"\N","R",12,0,35,"\N","\N","\N","\N","\N","\N",8,"Ferrari","Italian"
18735,776,577,6,"12",6,"\N","R",13,0,31,"\N","\N","\N","\N","\N","\N",8,"Ferrari","Italian"
18736,776,581,6,"10",5,"\N","R",14,0,26,"\N","\N","\N","\N","\N","\N",8,"Ferrari","Italian"
18741,777,427,6,"30",6,"5","5",5,2,100,"\N","\N","\N","\N","\N","\N",15,"Ferrari","Italian"
18743,777,476,6,"24",9,"\N","R",7,0,95,"\N","\N","\N","\N","\N","\N",5,"Ferrari","Italian"
18750,777,581,6,"26",2,"\N","R",14,0,4,"\N","\N","\N","\N","\N","\N",3,"Ferrari","Italian"
18752,777,578,6,"28",5,"\N","R",16,0,4,"\N","\N","\N","\N","\N","\N",3,"Ferrari","Italian"
18792,779,577,6,"10",3,"2","2",2,7,77,"+50.8","11317200","\N","\N","\N","\N",1,"Ferrari","Italian"
18793,779,581,6,"12",5,"3","3",3,4,77,"+2:06.0","11392400","\N","\N","\N","\N",1,"Ferrari","Italian"
18794,779,578,6,"14",7,"4","4",4,3,76,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
18802,779,427,6,"16",8,"\N","R",12,0,23,"\N","\N","\N","\N","\N","\N",10,"Ferrari","Italian"
18807,780,577,6,"14",10,"2","2",2,6,90,"+25.6","11223400","\N","\N","\N","\N",1,"Ferrari","Italian"
18808,780,578,6,"10",5,"3","3",3,4,90,"+42.8","11240600","\N","\N","\N","\N",1,"Ferrari","Italian"
18809,780,427,6,"16",9,"4","4",4,3,88,"\N","\N","\N","\N","\N","\N",12,"Ferrari","Italian"
18816,780,581,6,"12",8,"\N","R",11,0,53,"\N","\N","\N","\N","\N","\N",47,"Ferrari","Italian"
18826,781,578,6,"8",2,"2","2",2,6,22,"+3.6","12641900","\N","\N","\N","\N",1,"Ferrari","Italian"
18827,781,581,6,"7",4,"3","3",3,4,22,"+35.6","12673900","\N","\N","\N","\N",1,"Ferrari","Italian"
18828,781,577,6,"6",8,"4","4",4,3,22,"+3:37.6","12855900","\N","\N","\N","\N",1,"Ferrari","Italian"
18856,782,577,6,"34",3,"\N","R",8,0,9,"\N","\N","\N","\N","\N","\N",44,"Ferrari","Italian"
18867,783,476,6,"36",8,"3","3",3,4,85,"\N","\N","\N","\N","\N","\N",12,"Ferrari","Italian"
18870,783,578,6,"34",10,"6","6",6,0,83,"\N","\N","\N","\N","\N","\N",14,"Ferrari","Italian"
18872,783,577,6,"32",9,"8","8",8,0,82,"\N","\N","\N","\N","\N","\N",15,"Ferrari","Italian"
18876,783,581,6,"30",7,"\N","R",12,0,62,"\N","\N","\N","\N","\N","\N",5,"Ferrari","Italian"
18883,784,577,6,"34",3,"1","1",1,5,98,"3:00:03.7","10803700","\N","\N","\N","\N",1,"Ferrari","Italian"
18887,784,482,6,"38",10,"5","5",5,2,91,"\N","\N","\N","\N","\N","\N",17,"Ferrari","Italian"
18890,784,581,6,"36",9,"\N","R",8,0,58,"\N","\N","\N","\N","\N","\N",3,"Ferrari","Italian"
18893,784,608,6,"32",2,"\N","R",11,0,40,"\N","\N","\N","\N","\N","\N",6,"Ferrari","Italian"
18895,784,579,6,"30",1,"\N","R",13,0,22,"\N","\N","\N","\N","\N","\N",48,"Ferrari","Italian"
